country_code,country,year,overweight_pct,alcohol_liters_pc,gdp_per_capita_usd,gdp_growth_pct,unemployment_pct,inflation_pct,gini_index,trade_pct_gdp,education_expenditure_pct_gdp,govt_debt_pct_gdp,recession_flag,crisis_score,gdp_growth_lag1,gdp_growth_lag2,tertiary_attainment_pct,low_education_pct,physical_inactivity_pct,sunny_days,food_total_kcal,food_cereals_kcal,food_sugar_kcal,food_meat_kcal,food_dairy_kcal,food_fish_kcal,food_vegetables_kcal,food_fruits_kcal,food_vegoils_kcal,food_alcohol_kcal,prod_sugar_cane_t,prod_sugar_beet_t,prod_raw_sugar_t,prod_beef_t,prod_pork_t,prod_poultry_t,prod_meat_total_t,prod_wine_t,prod_beer_t,prod_cattle_fat_t,prod_pig_fat_t,prod_lard_t,prod_butter_t,prod_raw_milk_t,prod_tobacco_t,prod_sugar_cane_kg_pc,prod_sugar_beet_kg_pc,prod_raw_sugar_kg_pc,prod_beef_kg_pc,prod_pork_kg_pc,prod_poultry_kg_pc,prod_meat_total_kg_pc,prod_wine_kg_pc,prod_beer_kg_pc,prod_cattle_fat_kg_pc,prod_pig_fat_kg_pc,prod_lard_kg_pc,prod_butter_kg_pc,prod_raw_milk_kg_pc,prod_tobacco_kg_pc,total_all_causes,cardiovascular,ischaemic_heart,stroke,all_cancers,colorectal_cancer,lung_cancer,diabetes,liver_cirrhosis,alcohol_disorders,respiratory,suicide,smoking_pct,healthcare_exp_pct,urbanization_pct
IT,Italy,2018,49.21,7.97,31819.397,0.827,10.538,1.137,35.2,59.275,4.241,134.2,0,1,1.604,1.236,28.0,31.5,45.51,189,3527.79,1112.86,,218.83,50.84,2.66,52.42,5.59,19.39,110.85,,1941480.0,274900.0,809220.0,1487000.0,972840.0,3661613.0,5415000.0,1642100.0,,,191200.0,97480.0,12339750.0,49530.0,,32.278,4.5703,13.4537,24.7221,16.1739,60.8761,90.0269,27.3007,,,3.1788,1.6207,205.1542,0.8235,,282.29,80.77,70.49,235.54,26.36,47.56,27.89,7.55,0.38,66.3,5.71,23.02,8.65,69.5
IT,Italy,2019,49.18,7.97,32180.434,0.429,9.884,0.611,34.6,58.694,4.078,133.9,0,0,0.827,1.604,27.8,30.6,45.43,208,3623.81,1082.83,,214.21,50.63,2.42,55.57,6.06,19.02,132.53,,1779130.0,300000.0,779820.0,1464490.0,1055270.0,3690036.0,4985862.0,1727100.0,,,188200.0,94030.0,12494400.0,41860.0,,29.7867,5.0227,13.056,24.5189,17.6676,61.7796,83.4746,28.9156,,,3.1509,1.5743,209.1845,0.7008,,270.74,78.7,68.7,230.93,26.13,45.9,27.72,7.35,0.36,67.29,5.62,22.86,8.62,69.5
IT,Italy,2020,49.16,6.97,29469.799,-8.868,9.192,-0.138,35.2,53.939,4.418,154.4,1,1,0.429,0.827,27.8,30.8,45.35,209,3662.34,1046.87,,219.1,46.85,2.23,64.3,5.29,18.09,142.67,,1831090.0,270000.0,732280.0,1286690.0,1066910.0,3484435.5,5191550.0,1582900.0,,,165200.0,92250.0,12712480.0,37830.0,,30.8063,4.5425,12.3199,21.6473,17.9497,58.6222,87.3427,26.6307,,,2.7793,1.552,213.8749,0.6365,,281.14,80.27,71.03,227.01,25.13,44.49,32.47,7.12,0.39,70.98,5.61,22.7,9.56,69.5
IT,Italy,2021,49.15,7.05,32267.709,8.931,9.497,1.874,34.8,60.302,4.171,145.8,0,0,-8.868,0.429,26.8,29.2,45.25,206,3689.83,1055.74,,223.83,50.86,2.24,53.5,6.54,22.88,143.59,,1510710.0,230000.0,747890.0,1351980.0,1068500.0,3552423.8,5088500.0,1764300.0,,,173600.0,94150.0,13202450.0,41010.0,,25.5476,3.8895,12.6476,22.8633,18.0694,60.075,86.0515,29.836,,,2.9357,1.5922,223.2664,0.6935,,266.89,74.02,65.72,221.53,24.56,43.56,30.98,6.97,0.48,55.77,5.89,22.6,9.28,69.5
IT,Italy,2022,49.15,6.8,33891.887,4.821,8.069,8.201,33.7,72.017,4.07,138.4,0,0,8.931,-8.868,27.4,27.8,45.17,211,3709.26,1037.06,,218.56,52.18,2.26,61.61,6.83,19.59,143.42,,1110280.0,160000.0,747210.0,1254950.0,993950.0,3290739.6,5400513.0,1835800.0,,,161000.0,94460.0,13181870.0,30850.0,,18.8139,2.7112,12.6616,21.2654,16.8427,55.7623,91.5129,31.108,,,2.7282,1.6006,223.3698,0.5228,905.1,270.3,72.75,66.24,218.66,24.15,43.21,30.79,6.76,0.42,61.79,5.93,22.4,8.85,69.5
IT,Italy,2023,,6.55,34239.655,0.976,7.627,5.622,34.3,65.107,4.12,133.9,0,0,4.821,8.931,29.2,27.2,45.08,197,3752.66,1072.49,,211.41,51.39,1.98,59.79,7.78,25.26,137.3,,1398540.0,200000.0,619850.0,1221120.0,1083180.0,3245711.4,4249948.0,1840000.0,,,156800.0,94400.0,13058970.0,29010.0,,23.7104,3.3907,10.5087,20.7025,18.3639,55.0268,72.0523,31.1948,,,2.6583,1.6004,221.3977,0.4918,826.71,247.39,64.48,59.96,216.73,23.83,43.02,28.29,6.53,0.4,63.72,5.78,22.49,8.41,69.5
LT,Lithuania,1994,53.88,9.31,4730.696,-9.766,13.8,72.255,32.62,,4.763,29.8,1,3,-16.227,-21.259,65.6,28.45,26.43,112,2781.0,1334.0,,0.19,73.4,0.3,1.76,1.29,6.0,68.0,,461500.0,55000.0,116140.0,81602.0,23900.0,226682.8,922.0,135290.0,3463.8,4831.7,3840.0,31200.0,1891054.0,,,126.1914,15.0391,31.757,22.313,6.5352,61.9836,0.2521,36.9933,0.9471,1.3212,1.05,8.5312,517.0849,,,1130.5,757.8,241.2,288.0,33.6,55.8,8.5,15.5,24.1,78.0,51.8,46.5,7.255000000000001,67.42
LT,Lithuania,1995,53.65,9.65,4924.097,3.29,17.54,39.648,32.48,84.545,4.735,28.79,0,2,-9.766,-16.227,60.6,28.64,26.35,106,2824.0,1345.0,,0.27,66.96,0.08,3.74,0.89,7.0,105.0,,692400.0,97000.0,86863.0,93058.0,26000.0,210801.9,1100.0,109270.0,2590.7,5510.0,3600.0,32300.0,1809474.0,,,190.791,26.7284,23.9351,25.6422,7.1643,58.0865,0.3031,30.1094,0.7139,1.5183,0.992,8.9003,498.601,,,1140.6,772.4,238.7,293.6,33.1,56.1,8.9,16.0,28.4,77.7,52.6,45.9,7.077500000000001,67.35
LT,Lithuania,1996,53.46,9.99,5211.1,5.027,16.4,24.625,32.3,92.814,4.818,27.78,0,2,3.29,-9.766,55.6,28.83,26.26,126,3007.0,1389.0,,0.26,39.93,1.89,5.22,3.52,10.0,120.0,,795500.0,97000.0,83008.0,88475.0,25200.0,201019.2,2950.0,113900.0,2475.7,5238.6,4000.0,34800.0,1820436.0,,,220.8733,26.9324,23.0475,24.5654,6.9969,55.8137,0.8191,31.6247,0.6874,1.4545,1.1106,9.6623,505.4502,,,1114.8,747.0,236.1,290.3,33.9,54.0,9.4,15.4,24.1,73.1,53.1,45.3,6.9,67.27
LT,Lithuania,1997,53.34,10.33,5685.449,8.301,14.13,8.881,32.2,99.649,5.424,26.77,0,1,5.027,3.29,50.6,29.02,26.17,121,3183.0,1457.0,,0.54,55.75,0.59,4.71,3.91,14.0,127.0,,1001900.0,122000.0,89665.0,87109.0,22500.0,202579.4,2150.0,141330.0,2674.2,5157.8,4000.0,34700.0,1937253.0,,,280.241,34.1246,25.0802,24.3652,6.2935,56.6634,0.6014,39.5314,0.748,1.4427,1.1188,9.7059,541.8682,,,1088.8,745.9,239.8,286.5,32.1,52.7,8.5,15.6,14.8,68.2,49.8,44.699999999999996,6.7225,67.19
LT,Lithuania,1998,53.28,10.67,6154.172,7.463,13.711,5.068,32.1,89.365,6.09,25.76,0,1,8.301,5.027,45.6,29.21,26.09,113,3194.0,1386.0,,0.79,49.32,0.54,10.34,6.28,15.0,113.0,,949200.0,134000.0,81419.0,95673.0,23600.0,204472.6,4500.0,155890.0,2428.3,5664.9,2400.0,35900.0,1915057.0,,,267.4307,37.7536,22.9393,26.9552,6.6491,57.6088,1.2678,43.921,0.6842,1.596,0.6762,10.1146,539.5544,,,1058.2,680.4,246.8,293.1,34.9,53.7,9.2,24.2,2.5,71.6,48.5,44.1,6.545,67.11
LT,Lithuania,1999,53.27,11.0,6129.998,-1.097,13.388,0.728,32.0,74.585,6.01,24.75,0,1,7.463,8.301,40.6,29.4,26.0,132,3132.0,1354.0,,0.5,53.2,0.81,7.63,5.68,12.0,122.0,,869900.0,116000.0,77253.0,91020.0,23000.0,194734.6,6460.0,184740.0,2304.0,5389.3,2400.0,26300.0,1701838.0,,,246.8335,32.9149,21.9205,25.8269,6.5262,55.2558,1.833,52.4198,0.6538,1.5292,0.681,7.4626,482.8953,,,1035.2,641.1,245.8,297.0,32.9,54.0,9.1,17.1,1.3,65.0,47.9,43.5,6.367500000000001,67.04
LT,Lithuania,2000,53.32,11.5,6384.309,3.419,15.931,0.982,31.7,83.191,5.92,23.5,0,1,-1.097,7.463,42.6,29.3,25.92,117,3160.0,1309.0,,0.71,59.13,0.92,6.59,6.87,11.0,151.0,,881600.0,138000.0,75411.0,84528.0,25100.0,188575.0,4030.0,210490.0,2249.1,5004.9,2400.0,19400.0,1712974.0,,,251.9191,39.4338,21.5489,24.1541,7.1724,53.8857,1.1516,60.148,0.6427,1.4302,0.6858,5.5436,489.486,,,995.0,611.6,232.1,297.5,33.9,51.0,8.8,18.2,1.3,66.3,50.4,42.9,6.19,66.98
LT,Lithuania,2001,53.41,11.5,6854.525,6.484,16.84,1.367,32.0,93.487,5.836,22.9,0,1,3.419,-1.097,21.2,30.2,25.82,115,3269.0,1260.0,,1.37,55.35,0.91,8.99,6.36,13.0,165.0,,880400.0,108700.0,47331.0,72251.0,29700.0,152187.4,4290.0,219350.0,1411.6,4278.0,2400.0,18300.0,1718438.0,,,253.6578,31.3183,13.6368,20.8167,8.5571,43.8477,1.236,63.1984,0.4067,1.2326,0.6915,5.2725,495.1104,,,1036.8,677.0,232.4,298.5,34.2,53.8,9.9,21.4,1.5,62.1,47.7,42.3,6.0,66.93
LT,Lithuania,2002,53.55,11.92,7374.098,6.72,13.008,0.282,31.9,100.332,5.791,22.1,0,1,6.484,3.419,23.4,30.0,25.73,136,3276.0,1246.0,,1.33,54.41,1.58,10.34,7.75,16.0,188.0,,1052400.0,138300.0,44732.0,94867.0,34537.4,177359.3,4720.0,268850.0,1334.1,5617.1,2400.0,17500.0,1764934.0,,,305.6577,40.1677,12.9919,27.5531,10.031,51.512,1.3709,78.0845,0.3875,1.6314,0.6971,5.0827,512.6052,,,1039.5,666.1,242.3,294.3,34.4,51.1,11.0,21.4,0.6,66.4,47.7,41.699999999999996,6.13,66.89
LT,Lithuania,2003,53.74,12.49,8218.693,10.552,12.874,-1.134,35.5,98.091,5.107,20.4,0,1,6.72,6.484,25.2,30.0,25.66,112,3288.0,1218.0,,1.4,69.97,1.73,11.7,8.85,18.0,200.0,,977400.0,131500.0,43230.0,91348.0,38784.0,176452.1,3550.0,264170.0,1289.3,5408.8,3200.0,17600.0,1788683.0,,,286.1901,38.5042,12.6581,26.7474,11.3562,51.6665,1.0395,77.351,0.3775,1.5837,0.937,5.1534,523.7398,,,1016.4,656.5,232.8,290.8,34.0,51.7,9.5,24.1,0.9,65.7,44.8,41.1,6.18,66.76
LT,Lithuania,2004,53.94,12.91,8851.926,6.502,10.684,1.164,37.0,104.072,5.148,18.6,0,1,10.552,6.72,30.9,28.8,25.59,115,3361.0,1238.0,,1.49,53.23,1.59,11.51,8.81,17.0,214.0,,904900.0,144500.0,47600.0,97119.0,49132.0,198659.0,5160.0,268980.0,1419.7,5750.5,3200.0,15600.0,1841616.0,,,267.9538,42.7885,14.095,28.7583,14.5487,58.8258,1.5279,79.6488,0.4204,1.7028,0.9476,4.6194,545.3287,,,1001.6,642.2,229.2,290.2,33.9,49.0,11.3,24.3,0.9,63.8,42.8,40.5,5.48,66.6
LT,Lithuania,2005,54.17,13.53,9692.869,7.731,8.325,2.658,35.3,117.45,4.877,17.6,0,0,6.502,10.552,37.7,27.0,25.53,126,3463.0,1202.0,,1.39,24.45,1.58,9.68,9.62,19.0,233.0,,798500.0,135500.0,52891.0,105621.0,56500.0,220108.0,7850.0,289460.0,1577.5,6253.9,3200.0,16100.0,1853615.0,,,240.3291,40.7822,15.9189,31.7893,17.0051,66.2471,2.3627,87.1204,0.4748,1.8823,0.9631,4.8457,557.893,,,1037.1,669.9,232.7,293.9,35.0,48.9,12.3,29.9,0.7,66.7,41.4,39.9,5.65,66.58
LT,Lithuania,2006,54.41,14.02,10577.215,7.395,5.78,3.739,34.4,124.614,4.837,17.3,0,0,7.731,6.502,39.4,28.0,25.46,124,3466.0,1145.0,,1.92,23.78,1.97,13.01,10.62,21.0,262.0,,717100.0,105000.0,47323.0,106217.0,61396.0,220238.8,7170.0,293400.0,1411.4,6289.2,2400.0,11800.0,1884625.0,,,219.3027,32.111,14.4723,32.4832,18.7761,67.3532,2.1927,89.7273,0.4316,1.9234,0.734,3.6087,576.354,,,1027.9,650.6,243.7,293.4,34.2,51.8,11.6,40.1,0.9,64.0,33.0,39.3,5.86,66.64
LT,Lithuania,2007,54.66,14.42,11889.355,11.078,4.25,5.737,34.8,116.296,4.592,15.9,0,0,7.395,7.731,36.4,26.1,25.38,115,3563.0,1235.0,,1.65,26.52,2.42,15.31,10.42,19.0,242.0,,799900.0,136000.0,55977.0,99288.0,63198.0,224665.4,8858.0,285640.0,1669.5,5878.9,2400.0,12255.0,1931222.0,,,247.5479,42.0884,17.3234,30.727,19.5581,69.528,2.7413,88.398,0.5167,1.8194,0.7427,3.7926,597.6621,,,999.0,633.1,227.4,296.9,33.6,51.1,10.6,49.8,1.3,72.2,32.4,38.7,5.76,66.72
LT,Lithuania,2008,54.9,14.3,12324.52,2.599,5.826,10.926,35.7,126.76,4.836,14.6,0,1,11.078,7.395,39.9,26.5,25.32,115,3522.0,1155.0,,4.06,24.7,2.52,14.94,10.35,19.0,274.0,,339100.0,76200.0,47539.0,75863.0,65428.0,195283.8,8343.0,296849.0,1417.8,4491.9,3200.0,9019.0,1879121.0,,,106.0274,23.8257,14.8642,23.7203,20.4576,61.0599,2.6086,92.8166,0.4433,1.4045,1.0006,2.82,587.5501,,,952.6,601.6,232.4,294.9,34.9,48.8,10.2,44.0,1.2,62.8,34.9,38.16666666666667,6.29,66.75
LT,Lithuania,2009,55.15,13.75,10612.92,-14.839,13.785,4.453,37.2,105.04,5.569,27.9,1,2,2.599,11.078,40.4,29.7,25.26,129,3470.0,1171.0,,3.96,45.74,1.57,16.23,9.41,13.0,236.0,,682000.0,115800.0,45114.0,60424.0,66638.0,178156.1,5399.7,276229.0,1345.5,3577.7,3200.0,12014.0,1786949.0,,,215.6238,36.6118,14.2634,19.1039,21.0685,56.3265,1.7072,87.3337,0.4254,1.1311,1.0117,3.7984,564.9688,,,916.4,575.5,225.6,288.9,36.4,48.5,10.7,32.8,1.0,57.4,36.0,37.63333333333333,7.34,66.78
LT,Lithuania,2010,55.39,14.05,10884.116,0.427,17.814,1.319,33.6,131.627,5.369,36.7,0,1,-14.839,2.599,43.8,29.5,25.2,98,3229.93,1075.89,,6.03,42.09,1.13,19.27,11.7,15.4,236.66,,706700.0,113400.0,43717.0,73337.0,72948.0,196625.0,7243.5,291820.5,1303.8,4342.3,3200.0,10860.0,1732512.0,,,228.1678,36.6127,14.1146,23.6779,23.5523,63.4831,2.3387,94.2183,0.4209,1.402,1.0332,3.5063,559.3653,,,915.0,593.4,219.9,286.5,34.2,45.6,9.8,32.8,0.8,46.5,32.9,37.1,6.91,66.77
LT,Lithuania,2011,55.64,14.66,11836.72,6.324,15.39,4.13,32.5,149.645,5.155,37.4,0,1,0.427,-14.839,45.7,28.9,25.14,118,3344.33,1097.92,,8.65,44.17,1.34,16.86,13.61,17.43,267.33,,877800.0,146300.0,41980.0,74927.0,74669.0,198871.0,6123.0,305107.8,1252.0,4436.5,3200.0,10890.0,1782326.0,,,289.8833,48.3139,13.8634,24.7438,24.6586,65.6749,2.0221,100.7583,0.4135,1.4651,1.0568,3.5963,588.5926,,1527.94,916.4,596.52,221.75,284.34,33.95,48.4,9.68,31.33,0.89,45.06,33.4,36.6,6.54,66.75
LT,Lithuania,2012,55.89,15.54,12516.618,4.383,13.365,3.09,35.1,156.639,4.782,39.9,0,1,6.324,0.427,48.6,27.4,25.06,117,3326.15,1092.48,,5.43,48.19,1.65,17.36,14.17,18.37,268.3,,1003000.0,153000.0,40902.0,79439.0,79302.0,207397.0,6479.0,284063.7,1219.9,4703.6,3200.0,12490.0,1774529.0,,,335.5481,51.1853,13.6835,26.5759,26.53,69.3835,2.1675,95.0319,0.4081,1.5736,1.0705,4.1785,593.6589,,1511.99,905.87,595.87,216.66,278.37,31.94,46.99,11.34,28.97,0.95,45.07,30.7,36.1,6.31,66.85
LT,Lithuania,2013,56.15,15.57,13145.807,4.047,11.77,1.047,35.3,156.627,4.624,38.9,0,1,4.383,6.324,51.3,24.6,24.98,127,3385.71,1129.68,,8.56,52.5,2.01,14.44,12.44,17.48,277.73,,967100.0,179800.0,37709.0,86965.0,87489.0,219148.0,5743.0,288631.0,1124.7,5149.2,3200.0,13130.0,1719515.0,,,326.5851,60.7176,12.7341,29.3677,29.5446,74.0052,1.9394,97.4693,0.3798,1.7389,1.0806,4.4339,580.672,,1510.91,894.09,589.25,221.57,272.6,32.41,45.41,10.87,30.92,0.7,51.97,36.12,35.6,6.16,67.01
LT,Lithuania,2014,56.41,14.96,13753.19,3.773,10.698,0.104,37.7,143.29,4.508,40.7,0,1,4.047,4.383,53.3,23.9,24.88,123,3401.13,1113.87,,7.62,62.82,1.43,16.5,15.34,19.97,280.22,,1014400.0,159012.0,40240.0,84851.0,93543.0,226506.9,6004.7,317199.0,1200.1,5024.1,3581.3,17470.0,1791134.0,,,345.3567,54.1363,13.6999,28.8879,31.8471,77.1152,2.0443,107.9917,0.4086,1.7105,1.2193,5.9477,609.799,,1449.26,848.82,564.37,203.24,276.22,32.11,46.11,9.69,27.22,0.91,42.12,31.51,35.1,6.22,67.15
LT,Lithuania,2015,56.68,14.17,14269.804,2.833,9.12,-0.884,37.4,138.196,4.216,42.4,0,0,3.773,4.047,57.6,23.1,24.79,119,3381.43,1121.07,,7.63,67.72,1.31,19.25,15.62,20.32,262.59,,619482.0,104406.0,45102.0,84314.0,105377.0,242169.1,4377.0,310819.0,1345.2,4992.3,1120.6,14880.0,1734726.0,,,212.7993,35.8647,15.4931,28.9628,36.1982,83.1879,1.5036,106.77,0.4621,1.7149,0.3849,5.1115,595.8987,,1490.35,876.25,586.13,208.69,285.52,33.8,45.85,11.02,25.95,0.64,47.57,30.28,34.6,6.47,67.23
LT,Lithuania,2016,56.97,13.03,14823.107,2.672,7.862,0.906,38.4,134.69,4.011,39.8,0,0,2.833,3.773,58.7,23.8,24.71,112,3395.92,1130.37,,7.66,64.25,1.16,21.97,16.29,21.13,220.9,,933512.0,145814.0,43319.0,74037.0,105133.0,231356.8,4812.0,299909.8,1292.0,4383.8,1011.2,17670.0,1623869.0,,,324.4375,50.6769,15.0553,25.7312,36.5385,80.4069,1.6724,104.2322,0.449,1.5236,0.3514,6.1411,564.3676,,1455.39,845.99,561.06,203.19,280.66,31.67,44.31,10.61,26.15,0.89,45.15,28.27,34.14,6.65,67.19
LT,Lithuania,2017,57.25,12.29,15695.999,4.612,7.073,3.723,37.3,144.918,3.812,39.1,0,0,2.672,2.833,58.0,25.6,24.63,109,3411.81,1122.41,,7.71,84.91,1.19,22.69,15.83,20.74,221.78,,956947.0,139506.0,41917.0,71476.0,126607.0,249207.0,4090.5,296514.5,1250.2,4232.1,1015.2,14950.0,1566653.0,,,336.6404,49.0762,14.7458,25.1442,44.5385,87.6675,1.439,104.3096,0.4398,1.4888,0.3571,5.2592,551.1263,,1408.99,814.23,530.31,191.19,273.64,31.44,42.24,14.42,23.15,0.71,46.4,26.0,33.68,6.44,67.1
LT,Lithuania,2018,57.54,11.79,16604.902,4.918,6.147,2.698,35.7,147.202,3.856,33.3,0,0,4.612,2.672,57.6,25.0,24.57,142,3364.33,1093.63,,7.73,90.8,1.44,25.12,14.7,19.66,207.51,,888620.0,146522.0,41670.0,72060.0,102790.0,223421.0,4695.0,285154.0,,,1022.5,14180.0,1568010.0,0.0,,315.2029,51.9729,14.7808,25.5604,36.4607,79.2498,1.6654,101.1471,,,0.3627,5.0298,556.1897,0.0,,782.24,499.09,189.44,272.76,30.22,41.2,18.15,21.82,0.48,48.14,23.98,33.22,6.47,67.15
LT,Lithuania,2019,57.83,11.79,17431.724,4.677,6.255,2.335,35.3,148.375,3.942,35.6,0,0,4.918,4.612,57.8,24.0,24.52,143,3359.3,1053.65,,8.76,109.41,1.28,31.26,16.17,21.88,188.29,,1001610.0,160000.0,44180.0,77660.0,96620.0,223179.7,4529.0,255000.0,,,1078.1,14320.0,1547430.0,0.0,,356.3068,56.9174,15.7163,27.6263,34.371,79.3926,1.6111,90.7122,,,0.3835,5.0941,550.4735,0.0,,731.73,464.08,172.29,271.54,31.24,43.61,20.1,21.52,0.86,41.46,22.89,32.76,6.94,67.25
LT,Lithuania,2020,58.11,12.1,17443.655,0.043,8.487,1.2,36.0,135.797,4.473,45.9,0,0,4.677,4.918,59.6,25.1,24.46,139,3363.79,1009.53,,10.47,102.01,1.41,31.18,21.48,27.61,181.48,,948480.0,153195.0,43410.0,80370.0,97060.0,224553.0,3288.5,254000.0,,,2160.9,15180.0,1488000.0,0.0,,337.493,54.5106,15.4464,28.5977,34.5364,79.9016,1.1701,90.3796,,,0.7689,5.4014,529.4678,0.0,,793.47,494.35,178.85,276.47,30.41,41.39,23.5,27.07,0.65,41.22,21.29,32.3,7.42,67.43
LT,Lithuania,2021,58.4,11.85,18569.706,6.38,7.112,4.684,36.7,154.807,4.24,43.3,0,0,0.043,4.677,60.2,21.5,24.37,117,3366.19,969.77,,7.68,79.85,1.42,41.81,14.77,20.6,210.96,,856470.0,149713.3,45540.0,79210.0,85030.0,213353.6,4143.3,333700.0,,,2060.3,10730.0,1473280.0,0.0,,304.9694,53.3095,16.2158,28.2049,30.2772,75.9703,1.4753,118.823,,,0.7336,3.8207,524.6014,0.0,,800.68,488.2,179.52,259.37,29.61,36.72,24.22,28.55,0.79,36.29,19.51,31.8,7.73,68.19
LT,Lithuania,2022,58.67,11.79,18884.515,2.538,5.955,19.705,36.6,175.652,4.253,38.3,0,1,6.38,0.043,61.0,22.9,24.28,134,3359.86,938.8,,8.48,97.45,1.36,38.57,14.76,19.18,205.38,,728060.0,136954.6,44580.0,71210.0,84240.0,202751.1,4266.5,329700.0,,,1981.4,11110.0,1517610.0,0.0,,257.1161,48.3658,15.7435,25.148,29.7496,71.602,1.5067,116.4343,,,0.6997,3.9235,535.9476,0.0,1460.83,784.45,469.51,188.2,261.53,30.41,37.2,21.63,27.68,0.67,39.2,18.19,31.4,7.24,68.29
LT,Lithuania,2023,,11.74,18685.552,0.342,6.841,9.117,36.0,149.042,4.4,37.1,0,0,2.538,6.38,59.5,23.1,24.21,136,3347.5,883.87,,9.18,94.51,1.06,36.23,17.97,24.11,218.78,,1041210.0,189623.0,45990.0,66720.0,83040.0,200240.0,3758.9,348000.0,,,2912.6,13990.0,1470320.0,0.0,,362.5907,66.0343,16.0155,23.2346,28.9178,69.7315,1.309,121.1874,,,1.0143,4.8719,512.0238,0.0,1240.58,658.51,395.81,150.27,255.09,28.93,35.07,20.83,24.78,0.61,36.17,18.83,31.7,7.32,68.58
LV,Latvia,1994,45.72,7.08,4639.506,2.19,18.7,35.925,30.15,,5.29,8.8,0,2,-4.983,-32.119,17.55,31.55,24.6,109,3174.0,1199.0,,0.54,81.31,0.1,4.91,1.18,5.0,84.0,,228200.0,27440.0,68100.0,53800.0,11400.0,136206.0,2550.0,63790.0,3459.1,1705.8,6630.0,9700.0,999600.0,,,90.5289,10.8857,27.0159,21.3429,4.5225,54.0341,1.0116,25.306,1.3723,0.6767,2.6302,3.8481,396.5499,,,,,,,,,,,,,,49.0,4.205,69.55
LV,Latvia,1995,45.96,7.36,4661.668,-0.945,19.0,24.976,31.0,76.25,5.4,9.45,0,2,2.19,-4.983,17.56,31.67,24.34,123,3073.0,1171.0,,0.21,81.65,0.11,4.22,1.42,5.0,98.0,,250000.0,33000.0,48000.0,62600.0,10800.0,122901.0,4700.0,65280.0,2438.1,1984.9,10140.0,6400.0,943900.0,,,100.6014,13.2794,19.3155,25.1906,4.346,49.456,1.8913,26.269,0.9811,0.7987,4.0804,2.5754,379.8305,,,,,,,,,,,,,,48.4,4.4325,69.19
LV,Latvia,1996,46.25,7.64,4822.904,2.3,20.7,17.61,31.6,92.562,5.417,10.1,0,2,-0.945,2.19,17.57,31.79,24.07,129,2999.0,932.0,,0.33,74.92,0.18,5.75,1.32,6.0,107.0,,257800.0,33000.0,26500.0,39500.0,8662.0,75746.0,3540.0,64490.0,1346.0,1252.4,7410.0,7529.0,920600.0,,,104.9152,13.4298,10.7845,16.0751,3.5251,30.8259,1.4407,26.2451,0.5478,0.5097,3.0156,3.064,374.6507,,,1189.6,627.6,436.9,283.9,36.6,54.8,12.5,15.9,10.2,49.6,40.7,47.8,4.66,68.85
LV,Latvia,1997,46.58,7.92,5317.98,9.171,14.9,8.447,34.4,90.926,5.668,10.75,0,1,2.3,-0.945,17.58,31.91,23.81,122,2919.0,969.0,,1.27,43.84,0.22,4.65,1.95,11.0,115.0,,387500.0,41200.0,25504.0,37053.0,7613.0,71049.0,1470.0,71480.0,1295.4,1174.8,8970.0,7838.0,985800.0,,,159.2781,16.9349,10.4832,15.2303,3.1293,29.204,0.6042,29.3812,0.5325,0.4829,3.687,3.2217,405.2036,,,1171.0,627.9,448.3,283.1,36.9,51.4,12.2,14.7,8.3,51.7,39.4,47.199999999999996,4.8875,68.54
LV,Latvia,1998,46.97,8.2,5719.989,6.55,14.454,4.644,33.3,93.049,5.968,11.4,0,1,9.171,2.3,17.59,32.03,23.54,112,2847.0,970.0,,2.31,36.83,0.33,5.18,2.76,13.0,134.0,,597000.0,68000.0,25837.0,36482.0,7865.0,71012.0,1030.0,72100.0,1312.4,1156.8,10530.0,9231.0,948100.0,,,247.7159,28.2155,10.7207,15.1376,3.2635,29.4653,0.4274,29.9168,0.5446,0.48,4.3693,3.8303,393.3994,,,1183.5,668.8,433.1,293.2,35.4,51.8,13.6,17.5,10.0,44.7,37.1,46.6,5.115,68.29
LV,Latvia,1999,47.41,8.48,5929.268,2.818,13.79,2.365,33.75,82.151,5.698,12.05,0,1,6.55,9.171,17.6,32.15,23.27,131,2839.0,952.0,,2.47,41.08,0.46,5.61,4.29,12.0,172.0,,451500.0,70600.0,22520.0,34617.0,6254.0,63892.0,0.0,86000.0,1143.9,1097.6,9750.0,7388.0,796974.0,,,188.874,29.5338,9.4207,14.4812,2.6162,26.7277,0.0,35.976,0.4785,0.4592,4.0787,3.0906,333.3947,,,1136.9,615.6,430.9,297.2,36.4,55.3,14.0,15.7,10.6,44.3,34.4,46.0,5.3425,68.13
LV,Latvia,2000,47.9,8.9,6336.383,5.841,14.211,2.654,34.2,83.612,5.409,12.4,0,1,2.818,6.55,18.6,31.8,23.01,108,2785.0,903.0,,4.61,47.56,0.46,8.48,5.41,13.0,158.0,,407700.0,63000.0,22342.0,31541.0,7229.0,61815.0,0.0,85000.0,1134.8,1000.1,9360.0,7200.0,822983.0,,,172.2033,26.6098,9.4368,13.3222,3.0534,26.1093,0.0,35.9021,0.4793,0.4224,3.9535,3.0411,347.6096,,,1117.0,602.7,412.4,290.0,33.7,51.2,12.1,15.5,8.4,45.7,35.0,45.4,5.57,68.05
